Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
antique wardrobe,,Brown,Color,,,No,No,No,,,,5200.0,37000,9250,Brown,Brown,2x1,Yes,33300.0,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,retro,expensive,antique,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrAntiqueChest_Remake_0_0,0_0,3959,XAnaYsJ8wouWyBBsu,0F77,"(0, 0)"
antique wardrobe,,Natural,Color,,,No,No,No,,,,5200.0,37000,9250,Beige,Beige,2x1,Yes,33300.0,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,retro,expensive,antique,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrAntiqueChest_Remake_1_0,1_0,3959,yBtLh6CtFrGD4qTTF,0F77,"(1, 0)"
antique wardrobe,,Black,Color,,,No,No,No,,,,5200.0,37000,9250,Black,Black,2x1,Yes,33300.0,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,retro,expensive,antique,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrAntiqueChest_Remake_2_0,2_0,3959,Tjvexu4etCrRoAAw4,0F77,"(2, 0)"
apple chair,,Red apple,Fruit color,,,Yes,Yes,No,,4.0,Normal,3100.0,NFS,2480,Red,Yellow,1x1,No,,,Crafting,,,,103,fancy,,fruits,apple,,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrFruitsChairApple_Remake_0_0,0_0,4134,qonCdPiLCmFNtYMsG,1026,"(0, 0)"
apple chair,,Green apple,Fruit color,,,Yes,Yes,No,,4.0,Normal,3100.0,NFS,2480,Green,Yellow,1x1,No,,,Crafting,,,,103,fancy,,fruits,apple,,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrFruitsChairApple_Remake_1_0,1_0,4134,rjPaqoEyZ2FHDjbkn,1026,"(1, 0)"
Aquarius urn,,,,,,Yes,No,No,,,,,NFS,22125,White,Yellow,1x1,No,,,Crafting,,Aquarius,Yes,301,expensive,bathroom,stars,,,No,Folk Craft Decor,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrZodiacAquarius,,5956,dYz86HHwPAWYn5c3Z,1744,
arcade combat game,,,,,,No,No,No,,,,,64000,16000,White,Blue,1x1,No,57600.0,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,arcade,shop,,,,No,Toy,No,Does not play music,Monitor,For sale,1.0.0,Yes,FtrArcadegameShooting,,8226,f7tatK2cmYwskb5LS,2022,
arcade fighting game,,,,,,No,No,No,,,,,64000,16000,White,Red,1x1,No,57600.0,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,arcade,shop,,,,No,Toy,No,Does not play music,Monitor,For sale,1.0.0,Yes,FtrArcadegameFight,,8225,3CKqHScHJuqbW7e4u,2021,
arcade mahjong game,,,,,,No,No,No,,,,,64000,16000,White,Green,1x1,No,57600.0,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,arcade,shop,,,,No,Toy,No,Does not play music,Monitor,For sale,1.0.0,Yes,FtrArcadegameMahjong,,8227,vNB5LbWmPm2uQhdjo,2023,
arcade seat,,Red,Color,,,No,No,No,,,,1000.0,1300,325,Red,Gray,1x1,Yes,1200.0,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,facility,arcade,,,,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrGameChair_Remake_0_0,0_0,12207,BHxt8Xrz3RxHAq45c,2FAF,"(0, 0)"
arcade seat,,Gray,Color,,,No,No,No,,,,1000.0,1300,325,Gray,Gray,1x1,Yes,1200.0,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,facility,arcade,,,,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrGameChair_Remake_1_0,1_0,12207,qvAcGrMSRKdMPWZAF,2FAF,"(1, 0)"
arcade seat,,Blue,Color,,,No,No,No,,,,1000.0,1300,325,Blue,Gray,1x1,Yes,1200.0,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,facility,arcade,,,,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrGameChair_Remake_2_0,2_0,12207,DZ3hFRhqZ5W62XQ4C,2FAF,"(2, 0)"
arched reception counter,,White,Color,,,No,No,No,,,,1700.0,5500,1375,White,Gray,2x1,Yes,5000.0,Poki,Nook's Cranny; HHP Office,,,,151,hospital,office,,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_0_0,0_0,12678,Z3avTNujeawb6EE8F,3186,"(0, 0)"
arched reception counter,,Light wood,Color,,,No,No,No,,,,1700.0,5500,1375,Beige,White,2x1,Yes,5000.0,Poki,Nook's Cranny; HHP Office,,,,151,hospital,office,,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_1_0,1_0,12678,iGJxac9Nsfz5Gd9FT,3186,"(1, 0)"
arched reception counter,,Brown stripes,Color,,,No,No,No,,,,1700.0,5500,1375,Brown,Black,2x1,Yes,5000.0,Poki,Nook's Cranny; HHP Office,,,,151,hospital,office,,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_2_0,2_0,12678,qrPdnSw8QAfye2a7F,3186,"(2, 0)"
arched reception counter,,Brown,Color,,,No,No,No,,,,1700.0,5500,1375,Brown,Brown,2x1,Yes,5000.0,Poki,Nook's Cranny; HHP Office,,,,151,hospital,office,,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_3_0,3_0,12678,wvQoqqgwArWegTHMv,3186,"(3, 0)"
arched reception counter,,Blue,Color,,,No,No,No,,,,1700.0,5500,1375,Aqua,White,2x1,Yes,5000.0,Poki,Nook's Cranny; HHP Office,,,,151,hospital,office,,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_4_0,4_0,12678,cNZBe4earyw4ifHS4,3186,"(4, 0)"
arched reception counter,,Pink,Color,,,No,No,No,,,,1700.0,5500,1375,Pink,White,2x1,Yes,5000.0,Poki,Nook's Cranny; HHP Office,,,,151,hospital,office,,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_5_0,5_0,12678,wa55fis4DkLHrjfF9,3186,"(5, 0)"
arched reception counter,,White & brown,Color,,,No,No,No,,,,1700.0,5500,1375,Brown,White,2x1,Yes,5000.0,Poki,Nook's Cranny; HHP Office,,,,151,hospital,office,,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_6_0,6_0,12678,To48we89fs3g4A2ks,3186,"(6, 0)"
arched reception counter,,Beige,Color,,,No,No,No,,,,1700.0,5500,1375,Yellow,Gray,2x1,Yes,5000.0,Poki,Nook's Cranny; HHP Office,,,,151,hospital,office,,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_7_0,7_0,12678,E8DJTFHXuk6xPJd6s,3186,"(7, 0)"
Aries rocking chair,,,,,,Yes,No,No,,,,,NFS,12125,White,Yellow,1x1,No,,,Crafting,,Aries,Yes,301,expensive,fancy,stars,,,Yes,Toy,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrZodiacAries,,5954,MLxrGfmKBYNQoqYYu,1742,
artful bed,,Light wood,Frame,White,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Beige,Beige,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_0_0,0_0,1101,YRNMERufFSY8ejwJm,044D,"(0, 0)"
artful bed,,Light wood,Frame,Orange,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Beige,Orange,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_0_1,0_1,1101,yYetkmv7WussiMHQB,044D,"(0, 32)"
artful bed,,Light wood,Frame,Deep green,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Beige,Green,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_0_2,0_2,1101,jNrkaRg5nDcxPgwd8,044D,"(0, 64)"
artful bed,,Light wood,Frame,Black,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Beige,Black,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_0_3,0_3,1101,ZvTxexbjb3hrvb4M8,044D,"(0, 96)"
artful bed,,Light wood,Frame,Dark blue,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Beige,Blue,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_0_4,0_4,1101,Xo9ucu3WorZprbsYG,044D,"(0, 128)"
artful bed,,Light wood,Frame,Azuki red,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Beige,Red,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_0_5,0_5,1101,dRi4amCFLmmn3Ww82,044D,"(0, 160)"
artful bed,,Orange wood,Frame,White,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Orange,Beige,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_1_0,1_0,1101,XqTgHsLzbHnyQJEfG,044D,"(1, 0)"
artful bed,,Orange wood,Frame,Orange,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Orange,Orange,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_1_1,1_1,1101,HxFxnhAtCGPtN9NNg,044D,"(1, 32)"
artful bed,,Orange wood,Frame,Deep green,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Orange,Green,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_1_2,1_2,1101,J88bgiuvdv8pPM39C,044D,"(1, 64)"
artful bed,,Orange wood,Frame,Black,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Orange,Black,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_1_3,1_3,1101,xJeDJh4Ct5B8FMcnE,044D,"(1, 96)"
artful bed,,Orange wood,Frame,Dark blue,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Orange,Blue,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_1_4,1_4,1101,QZnNFPCZydpcGEkwu,044D,"(1, 128)"
artful bed,,Orange wood,Frame,Azuki red,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Orange,Red,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_1_5,1_5,1101,L7zniyatDGgmmxxHP,044D,"(1, 160)"
artful bed,,Dark wood,Frame,White,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Brown,Beige,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_2_0,2_0,1101,FKDqyfZf2T99hBEC9,044D,"(2, 0)"
artful bed,,Dark wood,Frame,Orange,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Brown,Orange,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_2_1,2_1,1101,LZ2GRB7HHpgw7JdSe,044D,"(2, 32)"
artful bed,,Dark wood,Frame,Deep green,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Brown,Green,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_2_2,2_2,1101,K54Y9MycnGx3hvTxT,044D,"(2, 64)"
artful bed,,Dark wood,Frame,Black,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Brown,Black,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_2_3,2_3,1101,Let4GmFXEajzHzQXY,044D,"(2, 96)"
artful bed,,Dark wood,Frame,Dark blue,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Brown,Blue,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_2_4,2_4,1101,hahyGiS8rGKwpqmnN,044D,"(2, 128)"
artful bed,,Dark wood,Frame,Azuki red,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Brown,Red,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_2_5,2_5,1101,SLkZcwzBJE5Lu7Hth,044D,"(2, 160)"
artful bed,,Black,Frame,White,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Black,Beige,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_3_0,3_0,1101,vGtX5eBMTxZJCE52S,044D,"(3, 0)"
artful bed,,Black,Frame,Orange,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Black,Orange,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_3_1,3_1,1101,THTtM7GgQgWvNcsNg,044D,"(3, 32)"
artful bed,,Black,Frame,Deep green,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Black,Green,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_3_2,3_2,1101,iP5AkYSo69Je9Bbuo,044D,"(3, 64)"
artful bed,,Black,Frame,Black,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Black,Black,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_3_3,3_3,1101,EDiF4vR3WrNd8ZXrx,044D,"(3, 96)"
artful bed,,Black,Frame,Dark blue,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Black,Blue,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_3_4,3_4,1101,tcfnF8wCLut9nSe7x,044D,"(3, 128)"
artful bed,,Black,Frame,Azuki red,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Black,Red,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_3_5,3_5,1101,xRN9QwK3dnBYMLDn4,044D,"(3, 160)"
artful bed,,Cherry wood,Frame,White,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Red,Beige,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_4_0,4_0,1101,k23W8LMyEXe2ER9Ru,044D,"(4, 0)"
artful bed,,Cherry wood,Frame,Orange,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Red,Orange,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_4_1,4_1,1101,ab7reDupwENrqjsyp,044D,"(4, 32)"
artful bed,,Cherry wood,Frame,Deep green,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Red,Green,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_4_2,4_2,1101,RzzEZAQCDNDmNxq79,044D,"(4, 64)"
artful bed,,Cherry wood,Frame,Black,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Red,Black,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_4_3,4_3,1101,wFP2c26TQBtSSqwtA,044D,"(4, 96)"
artful bed,,Cherry wood,Frame,Dark blue,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Red,Blue,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_4_4,4_4,1101,JptgKpcjnSBYXRHnQ,044D,"(4, 128)"
artful bed,,Cherry wood,Frame,Azuki red,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,Red,Red,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_4_5,4_5,1101,aTzGKQDqDzYSwi6m3,044D,"(4, 160)"
artful bed,,White,Frame,White,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,White,Beige,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_5_0,5_0,1101,7WjNiXqapTojbEX5x,044D,"(5, 0)"
artful bed,,White,Frame,Orange,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,White,Orange,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_5_1,5_1,1101,fgHMsaynqMZot7Mxj,044D,"(5, 32)"
artful bed,,White,Frame,Deep green,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,White,Green,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_5_2,5_2,1101,KAWSLrLsW9T2F6W4M,044D,"(5, 64)"
artful bed,,White,Frame,Black,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,White,Black,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_5_3,5_3,1101,3acKNtZpwDfpM76Bv,044D,"(5, 96)"
artful bed,,White,Frame,Dark blue,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,White,Blue,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_5_4,5_4,1101,3pyYDXh2R3K87aguN,044D,"(5, 128)"
artful bed,,White,Frame,Azuki red,Bedding,No,No,Yes,Default; Custom; Sable,7.0,Normal,5200.0,NFS,6250,White,Red,2x2,No,250.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Bed,Bed,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernBedW_Remake_5_5,5_5,1101,hiouHx7gr6vMgZzKC,044D,"(5, 160)"
artful chair,,Light wood,Frame,White,Seat,No,No,Yes,Default; Custom; Sable,5.0,Normal,3800.0,NFS,3750,Beige,Beige,1x1,No,150.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Chair,Chair,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernChairS_Remake_0_0,0_0,1037,493bFR5E3HrMyonDd,040D,"(0, 0)"
artful chair,,Light wood,Frame,Orange,Seat,No,No,Yes,Default; Custom; Sable,5.0,Normal,3800.0,NFS,3750,Beige,Orange,1x1,No,150.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Chair,Chair,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernChairS_Remake_0_1,0_1,1037,N9LxSkfcAE4ta8TtJ,040D,"(0, 32)"
artful chair,,Light wood,Frame,Deep green,Seat,No,No,Yes,Default; Custom; Sable,5.0,Normal,3800.0,NFS,3750,Beige,Green,1x1,No,150.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Chair,Chair,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernChairS_Remake_0_2,0_2,1037,ZuLCkjs3KmYw2rcAR,040D,"(0, 64)"
artful chair,,Light wood,Frame,Black,Seat,No,No,Yes,Default; Custom; Sable,5.0,Normal,3800.0,NFS,3750,Beige,Black,1x1,No,150.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Chair,Chair,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernChairS_Remake_0_3,0_3,1037,cYzyfiaKYj9stcmgi,040D,"(0, 96)"
artful chair,,Light wood,Frame,Dark blue,Seat,No,No,Yes,Default; Custom; Sable,5.0,Normal,3800.0,NFS,3750,Beige,Blue,1x1,No,150.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Chair,Chair,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernChairS_Remake_0_4,0_4,1037,g7rdjcoD2B89hmFx5,040D,"(0, 128)"
artful chair,,Light wood,Frame,Azuki red,Seat,No,No,Yes,Default; Custom; Sable,5.0,Normal,3800.0,NFS,3750,Beige,Red,1x1,No,150.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Chair,Chair,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernChairS_Remake_0_5,0_5,1037,f2z8wauaHGBNJ62d4,040D,"(0, 160)"
artful chair,,Orange wood,Frame,White,Seat,No,No,Yes,Default; Custom; Sable,5.0,Normal,3800.0,NFS,3750,Orange,Beige,1x1,No,150.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Chair,Chair,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernChairS_Remake_1_0,1_0,1037,vMAhQzS2AYAdgpwv5,040D,"(1, 0)"
artful chair,,Orange wood,Frame,Orange,Seat,No,No,Yes,Default; Custom; Sable,5.0,Normal,3800.0,NFS,3750,Orange,Orange,1x1,No,150.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Chair,Chair,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernChairS_Remake_1_1,1_1,1037,qGQZvwNqcxhPL5biR,040D,"(1, 32)"
artful chair,,Orange wood,Frame,Deep green,Seat,No,No,Yes,Default; Custom; Sable,5.0,Normal,3800.0,NFS,3750,Orange,Green,1x1,No,150.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,harmonious,,zen modern,,,Chair,Chair,No,Does not play music,No lighting,Not for sale,3.0.0,Yes,FtrJapanesemodernChairS_Remake_1_2,1_2,1037,S327uZi4dc75pqr8g,040D,"(1, 64)"
