Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Type,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
captain's hat,,,,No,1680,420,51,White,Black,1x1,1500.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,formal; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCaptainWhite,684,5332,hKr3Y4nRnRQQji93W,14D4
cat cap,,,White,No,980,245,51,White,Pink,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsCat2,678,11703,vHB8gJoaSPoCJGkLz,2DB7
cat cap,,,Navy blue,No,980,245,51,Blue,Pink,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; party; theatrical,2,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsCat0,678,5326,CJzRXGT2fjMnB3Rgh,14CE
cat cap,,,Brown,No,980,245,51,Brown,Pink,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; party; theatrical,3,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsCat1,678,11702,dsjqz48SY6TcQ7X7e,2DB6
catcher's mask,,,Orange,No,1560,390,51,Black,Orange,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; work,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceCatcher3,931,11602,FiRH6PxvgXwf7RXFL,2D52
catcher's mask,,,Yellow,No,1560,390,51,Black,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; work,2,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceCatcher4,931,11603,c9D7iWahWWuwwBhWm,2D53
catcher's mask,,,Red,No,1560,390,51,Red,Red,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; work,3,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceCatcher0,931,6050,8zmdbp2tBykZTALsA,17A2
catcher's mask,,,Green,No,1560,390,51,Green,Green,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; work,4,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceCatcher2,931,11601,nP3Qibz6spPJjfzuf,2D51
catcher's mask,,,Navy blue,No,1560,390,51,Blue,Blue,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; work,5,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceCatcher1,931,11600,T5gi3Ez88i5d6CGsS,2D50
cavalier hat,,,Red,No,1600,400,51,Red,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Elegant,fairy tale; theatrical,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCavalier1,816,11807,jpuz4JgbGnmndBnrF,2E1F
cavalier hat,,,Green,No,1600,400,51,Green,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Elegant,fairy tale; theatrical,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCavalier2,816,11808,7Hsa64WDuBsf9EWNk,2E20
cavalier hat,,,Blue,No,1600,400,51,Blue,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Elegant,fairy tale; theatrical,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCavalier0,816,5663,LiyDo5B8daue2r4yx,161F
champion wig,,,,No,2000,500,201,Yellow,Yellow,1x1,,,Nook Shopping Promotion,,,,All Year,All Year,,Free,Free,Simple,Cool,fairy tale,1,Headgear_HasEar,No,Not in catalog,3.0.0,Yes,CapWigChampion0,1533,1039,LDZZh3QNdaf3BG4N9,040F
chef's hat,,,,No,840,210,51,White,White,1x1,760.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Simple,Simple,work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCockWhite,591,5140,nEKEfN4THZSYy2Fam,1414
cherry hat,,,,Yes,NFS,1000,103,Red,Green,1x1,,,Crafting,,,,All Year,Summer,,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatCherry0,1124,9873,zAezFwCd6zTXDiLmH,2691
chic mum crown,,,,Yes,NFS,960,103,Pink,Purple,1x1,,,Crafting,,,,All Year,Autumn,,Free,Free,Cute,Elegant,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentMum2,574,5118,k3yYLEyKr9hmD482c,13FE
chic rose crown,,,,Yes,NFS,2880,103,Purple,Black,1x1,,,Crafting,,,,All Year,All Year,,Free,Free,Cute,Elegant,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentRose3,569,5113,AFGYn6gsbgZv7hR7h,13F9
chic tulip crown,,,,Yes,NFS,1440,103,Purple,Pink,1x1,,,Crafting,,,,All Year,Spring,,Free,Free,Cute,Elegant,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentTulip2,559,5103,egj5MuWKmQwuikuhY,13EF
Cinnamoroll hat,,,,No,1500,375,201,White,Blue,1x1,,,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; theatrical,1,Headgear_HasBang,No,Not in catalog,1.9.0,Yes,CapBangsCinnamoroll0,1304,13297,e62LmJW8Huri9PKub,33F1
coin headpiece,,,,No,NFS,1350,451,Yellow,Colorful,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Gorgeous,Elegant,theatrical,1,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetCoinGold,1010,6091,gZaTz678JajwxN46E,17CB
colorful striped knit cap,,,Red,No,880,220,51,Red,Colorful,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Cute,Cute,everyday; outdoorsy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful0,725,5409,9g2SAsCcRPBDN3a98,1521
colorful striped knit cap,,,Yellow,No,880,220,51,Yellow,Colorful,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Cute,Cute,everyday; outdoorsy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful3,725,10959,5umtCd4PB35mTEBfk,2ACF
colorful striped knit cap,,,Green,No,880,220,51,Green,Colorful,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Cute,Cute,everyday; outdoorsy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful2,725,10958,JvH9LbcQAaF3dFonA,2ACE
colorful striped knit cap,,,Light blue,No,880,220,51,Aqua,Colorful,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Cute,Cute,everyday; outdoorsy,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful5,725,10961,Q2bPLK8wsnwGPMxN9,2AD1
colorful striped knit cap,,,Blue,No,880,220,51,Blue,Colorful,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Cute,Cute,everyday; outdoorsy,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful1,725,10957,MNneFtRkQ4zH3N8TD,2ACD
colorful striped knit cap,,,Purple,No,880,220,51,Purple,Colorful,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Cute,Cute,everyday; outdoorsy,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful4,725,10960,kjWy2e4uNkWHZ3o3p,2AD0
combat helmet,,,Brown,No,1120,280,51,Black,Brown,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,outdoorsy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCombat1,671,10226,4xSCqGw5N8a9AxF6i,27F2
combat helmet,,,Avocado,No,1120,280,51,Green,Green,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,outdoorsy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCombat0,671,5316,bThWbsCsNjRFycArk,14C4
composer's wig,,,,No,1680,420,51,Colorful,Colorful,1x1,1500.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Elegant,Elegant,fairy tale; formal; party; theatrical; work,1,Headgear_NoEar,No,For sale,1.0.0,Yes,CapHelmetMusicBlack,837,5696,kmehP3Am6XP3sH2KN,1640
conductor's cap,,,Blue,No,1680,420,51,Blue,Green,1x1,1500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Simple,formal; work,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain0,1462,14797,GJ4FXfQmfxHMz8qci,39CD
conductor's cap,,,Navy blue,No,1680,420,51,Black,Red,1x1,1500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Simple,formal; work,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain1,1462,466,fPxPiEdGjnwpLXg8w,01D2
conductor's cap,,,Light blue,No,1680,420,51,Aqua,Blue,1x1,1500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Simple,formal; work,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain2,1462,467,XazFisvbDxWEnJXFk,01D3
conductor's cap,,,Red,No,1680,420,51,Red,Blue,1x1,1500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Simple,formal; work,4,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain3,1462,468,usQLG3aFp3DQbThiF,01D4
conductor's cap,,,Green,No,1680,420,51,Green,Orange,1x1,1500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Simple,formal; work,5,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain4,1462,469,48Rfmmf3b6SxBG8Ns,01D5
conductor's cap,,,Brown,No,1680,420,51,Brown,Beige,1x1,1500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Simple,formal; work,6,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain5,1462,470,7oTWFKybeEdjhzHEE,01D6
conductor's cap,,,White,No,1680,420,51,White,Black,1x1,1500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Simple,formal; work,7,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain6,1462,471,Z4WMqtbWihwzuMCqs,01D7
cook cap with logo,,,Black,No,920,230,51,Black,White,1x1,830.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo0,1384,14291,e3Z6r2aHX4Zc2k84W,37D3
cook cap with logo,,,Blue,No,920,230,51,Blue,White,1x1,830.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo1,1384,476,dFQ86XPJtwm6khiTu,01DC
cook cap with logo,,,Pink,No,920,230,51,Pink,Pink,1x1,830.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo5,1384,480,J9eLNpjRstvo5GSBw,01E0
cook cap with logo,,,Orange,No,920,230,51,Orange,White,1x1,830.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,4,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo2,1384,477,nsZcWKM6bCckPxET2,01DD
cook cap with logo,,,Green,No,920,230,51,Green,White,1x1,830.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,5,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo3,1384,478,EC3eeFpSny36NKnL6,01DE
cook cap with logo,,,Brown,No,920,230,51,Brown,Beige,1x1,830.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,6,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo4,1384,479,F5FdrSZKGTDgftLbY,01DF
cool hyacinth crown,,,,Yes,NFS,1280,103,Blue,Orange,1x1,,,Crafting,,,,All Year,Spring,,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentHyacinth2,553,5097,95vRHFGEYo5ZGQssX,13E9
cool pansy crown,,,,Yes,NFS,960,103,Red,Blue,1x1,,,Crafting,,,,All Year,Winter,,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentPansy2,562,5106,GyeNhCRzLNF33hKqh,13F2
cool windflower crown,,,,Yes,NFS,960,103,Pink,Blue,1x1,,,Crafting,,,,All Year,Spring,,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentAnemone2,556,5100,8gj25M44duF3QM6Cu,13EC
cosmos crown,,,,Yes,NFS,560,103,Colorful,Colorful,1x1,,,Crafting,,,,All Year,Autumn,,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentCosmos1,564,5108,jF2NZPn7WLhoNzDic,13F4
crown,,,,No,1000000,250000,51,Yellow,Yellow,1x1,900000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Gorgeous,Elegant,fairy tale; formal; party; theatrical,1,HeadHairOrnament_Peak,Yes,For sale,1.0.0,Yes,CapOrnamentAQueen0,1014,8000,HsmAmzyoymYTYqKFg,1F40
cute lily crown,,,,Yes,NFS,800,103,Pink,Orange,1x1,,,Crafting,,,,All Year,Summer,,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentYuri2,571,5115,7asbWZybHzvF3zE7j,13FB
cute rose crown,,,,Yes,NFS,960,103,Pink,Orange,1x1,,,Crafting,,,,All Year,All Year,,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentRose2,568,5112,Fj9YYwxNxHsQEy9vv,13F8
cycling cap,,,Blue,No,1100,275,51,White,Blue,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; sporty,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle0,633,5257,3E8cqPTbQkn6s782m,1489
cycling cap,,,Yellow & avocado,No,1100,275,51,Black,Yellow,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; sporty,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle3,633,11670,r6hDFg37Hgnjd5vTd,2D96
cycling cap,,,Black & red,No,1100,275,51,Red,Black,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; sporty,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle2,633,11669,TpW8PjjyqbTLYpSPi,2D95
cycling cap,,,Red,No,1100,275,51,Red,Orange,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; sporty,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle5,633,11672,joTipBDN2YiPMpAe4,2D98
cycling cap,,,Blue & purple,No,1100,275,51,Pink,Purple,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; sporty,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle7,633,11674,Gqg3MTGrfcxQEzgDw,2D9A
cycling cap,,,Red & green,No,1100,275,51,Green,Red,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; sporty,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle4,633,11671,GFa3NnPb5qaci6X8N,2D97
cycling cap,,,Black & blue,No,1100,275,51,Blue,Black,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; sporty,7,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle1,633,11668,nyyNBZsvn3jwbZ4Gd,2D94
cycling cap,,,Lime & purple,No,1100,275,51,Purple,Green,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; sporty,8,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle6,633,11673,atXoAhZPftSWwfuNn,2D99
DAL cap,,,,No,NFS,1010,251,Blue,Yellow,1x1,,,Dodo Airlines,Received in mail from DAL after 130 flights,,,All Year,All Year,,Free,Free,Simple,Gorgeous,outdoorsy; sporty; vacation,1,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatDal0,1186,12132,HmDxQzzqcLnkqBTAc,2F64
dandy hat,,,White,No,1100,275,51,White,White,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,Winter,Free,Free,Elegant,Elegant,everyday,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette5,685,11535,4mb7j2hfguEA5wZ5k,2D0F
dandy hat,,,Gray,No,1100,275,51,Gray,Gray,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,Summer,Free,Free,Elegant,Elegant,everyday,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette4,685,11534,wQ6Su5qGTyjJmy5g4,2D0E
dandy hat,,,Green,No,1100,275,51,Green,Green,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Elegant,Elegant,everyday,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette2,685,11532,HbA8YckX9QtLbKrTp,2D0C
dandy hat,,,Blue,No,1100,275,51,Aqua,Aqua,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Elegant,Elegant,everyday,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette1,685,11531,3wDCpqJQpzaj9CxYk,2D0B
dandy hat,,,Purple,No,1100,275,51,Purple,Purple,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Elegant,Elegant,everyday,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette3,685,11533,ETjNE3CojZXppAi7y,2D0D
dandy hat,,,Camel,No,1100,275,51,Brown,Brown,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Elegant,Elegant,everyday,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette0,685,5333,2BeZbWe4SHpLpCYy3,14D5
dark cosmos crown,,,,Yes,NFS,3360,103,Red,Red,1x1,,,Crafting,,,,All Year,Autumn,,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentCosmos3,566,5110,jx7LXntCK2GiwXTo7,13F6
dark lily crown,,,,Yes,NFS,960,103,Red,Black,1x1,,,Crafting,,,,All Year,Summer,,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentYuri3,572,5116,tQPbQCDeX6muarGM2,13FC
dark tulip crown,,,,Yes,NFS,800,103,Red,Black,1x1,,,Crafting,,,,All Year,Spring,,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentTulip3,560,5104,b4SfkEZZkMpc9qPDu,13F0
denim cap,,,Blue,No,770,192,51,Blue,Blue,1x1,690.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Active,everyday; outdoorsy; sporty,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDenim0,632,5256,eZgTWRWftQMBQQ7es,1488
denim cap,,,White,No,770,192,51,White,White,1x1,690.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,All Year,Free,Free,Simple,Active,everyday; outdoorsy; sporty,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDenim3,632,11522,hPaLtTcNfhbbDvwDj,2D02
denim cap,,,Black,No,770,192,51,Black,Black,1x1,690.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,All Year,Free,Free,Simple,Active,everyday; outdoorsy; sporty,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDenim2,632,11521,ceSm5pXs7zvDcNQN9,2D01
denim cap,,,Light blue,No,770,192,51,Aqua,Aqua,1x1,690.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Active,everyday; outdoorsy; sporty,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDenim1,632,11520,mavAuYBGHCsYFM2TX,2D00
detective hat,,,Gray,No,2100,525,51,Gray,Gray,1x1,1900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Elegant,Cool,work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDetective1,714,11819,hG3EBHxFL38zt2KaF,2E2B
detective hat,,,Brown,No,2100,525,51,Brown,Brown,1x1,1900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Elegant,Cool,work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDetective0,714,5371,SXLWLFCCLsThXCtvb,14FB
detective hat,,,Beige,No,2100,525,51,Beige,Beige,1x1,1900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Elegant,Cool,work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDetective2,714,11820,omkTsG5zKQggz5kh6,2E2C
DJ cap,,,Black,No,770,192,51,Black,Gray,1x1,690.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Free,Simple,Cool,everyday; comfy; sporty,1,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsHeadphone3,832,11538,goCGnSxhi3dXDzWrb,2D12
DJ cap,,,Pink,No,770,192,51,Pink,Gray,1x1,690.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Simple,Cool,everyday; comfy; sporty,2,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsHeadphone1,832,11536,nSjJxHePsoxyZkCBv,2D10
DJ cap,,,Orange,No,770,192,51,Orange,Gray,1x1,690.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Simple,Cool,everyday; comfy; sporty,3,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsHeadphone2,832,11537,5p3Q6mLEqr2CC7zRS,2D11
DJ cap,,,Blue,No,770,192,51,Blue,Gray,1x1,690.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Simple,Cool,everyday; comfy; sporty,4,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsHeadphone0,832,5682,m2A9G6oaXagTxdqBL,1632
do-rag,,,Black,No,560,140,51,Black,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle4,596,10747,kMwprrwYCa7gHoxwd,29FB
do-rag,,,Red,No,560,140,51,Red,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle2,596,10745,59YYmLu9PCXhnG7rQ,29F9
do-rag,,,Pink,No,560,140,51,Pink,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle3,596,10746,nHiB24TbQu6WZiKWt,29FA
do-rag,,,Yellow,No,560,140,51,Yellow,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,work,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle0,596,5145,REoEqtTNsTJMRwEbK,1419
do-rag,,,Green,No,560,140,51,Green,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,work,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle6,596,10749,ZkS777yWnbeDvLwRs,29FD
do-rag,,,Blue,No,560,140,51,Blue,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,work,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle1,596,10744,Hit7pRscB5rzESY7p,29F8
do-rag,,,Purple,No,560,140,51,Purple,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,work,7,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle5,596,10748,2T2zrhHDbm9g7JPgL,29FC
do-rag,,,Beige,No,560,140,51,Beige,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,work,8,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle7,596,10750,4DbxvejJF4rG9XJN8,29FE
dotted shower cap,,,Pink,No,560,140,51,Pink,Pink,1x1,500.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Womanly,Simple,Cute,comfy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatShowercap0,661,5298,8r6Dii3ZfTYyRTTjq,14B2
