Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
corkboard,,Natural,Frame,Flower,Favorite card,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Beige,Green,1300.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,school,office,,,,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_0_2,0_2,1783,eFDwvWFJb58YycAWt,06F7,"(0, 64)"
corkboard,,White,Frame,Apple,Favorite card,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,White,Red,1300.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,school,office,,,,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_1_0,1_0,1783,X5PSeoz28t2QeLAGP,06F7,"(1, 0)"
corkboard,,White,Frame,Fish,Favorite card,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,White,Blue,1300.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,school,office,,,,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_1_1,1_1,1783,hgrWYxMGDRWqqfi8b,06F7,"(1, 32)"
corkboard,,White,Frame,Flower,Favorite card,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,White,Green,1300.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,school,office,,,,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_1_2,1_2,1783,agfCPzRF4syht7Csc,06F7,"(1, 64)"
corkboard,,Blue,Frame,Apple,Favorite card,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Blue,Red,1300.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,school,office,,,,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_2_0,2_0,1783,sKaJPMQLFip2xCpPu,06F7,"(2, 0)"
corkboard,,Blue,Frame,Fish,Favorite card,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Blue,Blue,1300.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,school,office,,,,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_2_1,2_1,1783,iFndpQ9FzRBbK2X2Q,06F7,"(2, 32)"
corkboard,,Blue,Frame,Flower,Favorite card,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Blue,Green,1300.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,school,office,,,,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_2_2,2_2,1783,4FxH2Zhn3mdW3vAvv,06F7,"(2, 64)"
cosmos wreath,,,,,,Yes,No,No,,,,,NFS,720,Red,Yellow,,,1x1,Crafting,,,,103,fancy,nature,flowers,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathCosmos,,4293,Jb4w7uvb9QhGerC3Z,10C5,
crest doorplate,,Silver,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,3000,Gray,Black,,,1x1,Crafting,,,,103,expensive,fantasy,,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_0_0,0_0,5717,iE8G3C8jdhexkkY8c,1655,"(0, 0)"
crest doorplate,,Gold & silver,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,3000,Yellow,Gray,,,1x1,Crafting,,,,103,expensive,fantasy,,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_1_0,1_0,5717,aGewHTksfKfJW2MY8,1655,"(1, 0)"
crest doorplate,,Silver & blue,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,3000,Gray,Blue,,,1x1,Crafting,,,,103,expensive,fantasy,,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_2_0,2_0,5717,7G5TyTF9wcH7n5wbH,1655,"(2, 0)"
crest doorplate,,Red & white,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,3000,Red,White,,,1x1,Crafting,,,,103,expensive,fantasy,,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_3_0,3_0,5717,Hf2jaoLX7JMRduSvR,1655,"(3, 0)"
crest doorplate,,Silver & green,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,3000,Gray,Green,,,1x1,Crafting,,,,103,expensive,fantasy,,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_4_0,4_0,5717,62E5Y2ZJ4Z6PoWGdT,1655,"(4, 0)"
crest doorplate,,Colorful,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,3000,Colorful,White,,,1x1,Crafting,,,,103,expensive,fantasy,,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_5_0,5_0,5717,4kY54jHig2i2Cp5S9,1655,"(5, 0)"
cuckoo clock,,Natural,Color,,,No,No,No,,,,1700.0,3200,800,Beige,Beige,2900.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,living room,child's room,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_0_0,0_0,915,YkqSGut473PFEpLjj,0393,"(0, 0)"
cuckoo clock,,Green,Color,,,No,No,No,,,,1700.0,3200,800,Green,Brown,2900.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,living room,child's room,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_1_0,1_0,915,5vQjTtmpbQKt3BTLe,0393,"(1, 0)"
cuckoo clock,,Blue,Color,,,No,No,No,,,,1700.0,3200,800,Blue,Brown,2900.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,living room,child's room,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_2_0,2_0,915,pTvXozhSHgn4GkDdN,0393,"(2, 0)"
cuckoo clock,,Yellow,Color,,,No,No,No,,,,1700.0,3200,800,Yellow,Beige,2900.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,living room,child's room,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_3_0,3_0,915,3yfvreNYdjbtj84fY,0393,"(3, 0)"
cuckoo clock,,Red,Color,,,No,No,No,,,,1700.0,3200,800,Red,Brown,2900.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,living room,child's room,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_4_0,4_0,915,Yu8JF2SwWhTmiqeG7,0393,"(4, 0)"
cuckoo clock,,White,Color,,,No,No,No,,,,1700.0,3200,800,White,White,2900.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,living room,child's room,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_5_0,5_0,915,jTjxtMtHjrP7e8Yy8,0393,"(5, 0)"
cuckoo clock,,Black,Color,,,No,No,No,,,,1700.0,3200,800,Black,Black,2900.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,living room,child's room,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_6_0,6_0,915,k8c59yKdpH2dTD43C,0393,"(6, 0)"
cute wall-mounted clock,,White,Color,,,No,No,No,,,,1000.0,1200,300,White,Pink,1100.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,fancy,,cute,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuteClockW_Remake_0_0,0_0,3996,oL9aQ7wvxNZqHuNMu,0F9C,"(0, 0)"
cute wall-mounted clock,,Sky blue,Color,,,No,No,No,,,,1000.0,1200,300,Aqua,Blue,1100.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,fancy,,cute,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuteClockW_Remake_1_0,1_0,3996,XKyofHP5PRaczSckT,0F9C,"(1, 0)"
cute wall-mounted clock,,Yellow,Color,,,No,No,No,,,,1000.0,1200,300,Yellow,Orange,1100.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,fancy,,cute,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuteClockW_Remake_2_0,2_0,3996,qsSnrxyz7L4yTRTk6,0F9C,"(2, 0)"
cute wall-mounted clock,,Red,Color,,,No,No,No,,,,1000.0,1200,300,Red,Red,1100.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,fancy,,cute,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuteClockW_Remake_3_0,3_0,3996,SFW7JQoDPPKQbZbEw,0F9C,"(3, 0)"
cute wall-mounted clock,,Blue,Color,,,No,No,No,,,,1000.0,1200,300,Blue,Black,1100.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,fancy,,cute,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuteClockW_Remake_4_0,4_0,3996,JcBgt9ca5GEzik5M9,0F9C,"(4, 0)"
dark lily wreath,,,,,,Yes,No,No,,,,,NFS,1600,Black,Black,,,1x1,Crafting,,,,103,fancy,horror,flowers,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathYuriRare,,5770,hK45uJh5Jniz9cxpZ,168A,
dark rose wreath,,,,,,Yes,No,No,,,,,NFS,4320,Black,Purple,,,1x1,Crafting,,,,103,fancy,horror,flowers,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathRoseRare,,5766,5w5rk2xDXwiFP8EGD,1686,
dark tulip wreath,,,,,,Yes,No,No,,,,,NFS,1600,Black,Black,,,1x1,Crafting,,,,103,fancy,horror,flowers,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathTulipRare,,5771,WYEwdpAPRqiAvTgvv,168B,
deer decoration,,Natural,Paint color,,,Yes,Yes,No,,2.0,Normal,1700.0,NFS,960,Orange,Orange,,,1x1.5,Crafting,,,,103,living room,,,,,No,Animal,No,No lighting,No,Not for sale,1.0.0,Yes,FtrHuntingtrophy_Remake_0_0,0_0,3340,dji4bHpAttN6oLt4q,0D0C,"(0, 0)"
deer decoration,,Ash,Paint color,,,Yes,Yes,No,,2.0,Normal,1700.0,NFS,960,Beige,Beige,,,1x1.5,Crafting,,,,103,living room,,,,,No,Animal,No,No lighting,No,Not for sale,1.0.0,Yes,FtrHuntingtrophy_Remake_1_0,1_0,3340,LJjZ84u42mebMssSy,0D0C,"(1, 0)"
deer decoration,,Ivory,Paint color,,,Yes,Yes,No,,2.0,Normal,1700.0,NFS,960,Yellow,Yellow,,,1x1.5,Crafting,,,,103,living room,,,,,No,Animal,No,No lighting,No,Not for sale,1.0.0,Yes,FtrHuntingtrophy_Remake_2_0,2_0,3340,W99mj3gdfctbZbJSK,0D0C,"(2, 0)"
deer decoration,,White,Paint color,,,Yes,Yes,No,,2.0,Normal,1700.0,NFS,960,White,White,,,1x1.5,Crafting,,,,103,living room,,,,,No,Animal,No,No lighting,No,Not for sale,1.0.0,Yes,FtrHuntingtrophy_Remake_3_0,3_0,3340,iFNWrHjuaGLFaFNjw,0D0C,"(3, 0)"
deer decoration,,Black,Paint color,,,Yes,Yes,No,,2.0,Normal,1700.0,NFS,960,Black,Black,,,1x1.5,Crafting,,,,103,living room,,,,,No,Animal,No,No lighting,No,Not for sale,1.0.0,Yes,FtrHuntingtrophy_Remake_4_0,4_0,3340,XYewRPe8EZcyFi5ff,0D0C,"(4, 0)"
diner neon clock,,Red,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Red,Colorful,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_0_0,0_0,4144,AQG2jihcobK8xgHBX,1030,"(0, 0)"
diner neon clock,,Red,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Red,Blue,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_0_1,0_1,4144,BSD2EEfYnvP3w7Lat,1030,"(0, 32)"
diner neon clock,,Red,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Red,Black,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_0_2,0_2,4144,BNasGEvtitX2LNwiL,1030,"(0, 64)"
diner neon clock,,Blue,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Blue,Colorful,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_1_0,1_0,4144,MC4LsKsvtL2vJ6KaR,1030,"(1, 0)"
diner neon clock,,Blue,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Blue,Blue,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_1_1,1_1,4144,Ed5nzJtwF5wmbZYZ7,1030,"(1, 32)"
diner neon clock,,Blue,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Blue,Black,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_1_2,1_2,4144,SrEYTuQf7nPL3darP,1030,"(1, 64)"
diner neon clock,,Yellow,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Yellow,Colorful,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_2_0,2_0,4144,orcDMn7GEESmqmd3c,1030,"(2, 0)"
diner neon clock,,Yellow,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Yellow,Blue,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_2_1,2_1,4144,eh2kY8qGDPfXCqizA,1030,"(2, 32)"
diner neon clock,,Yellow,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Yellow,Black,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_2_2,2_2,4144,bL2eoRBthWjqQk9p4,1030,"(2, 64)"
diner neon clock,,Aquamarine,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Green,Colorful,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_3_0,3_0,4144,933jFXZSQ3re4Laea,1030,"(3, 0)"
diner neon clock,,Aquamarine,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Green,Blue,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_3_1,3_1,4144,wNaisHm652GQXo8YP,1030,"(3, 32)"
diner neon clock,,Aquamarine,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Green,Black,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_3_2,3_2,4144,ChzYntcBrs2tkqbgF,1030,"(3, 64)"
diner neon clock,,Pink,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Pink,Colorful,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_4_0,4_0,4144,aM6kY4xaZJyTpSFaE,1030,"(4, 0)"
diner neon clock,,Pink,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Pink,Blue,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_4_1,4_1,4144,pMyZMX767SiBRx7Ho,1030,"(4, 32)"
diner neon clock,,Pink,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Pink,Black,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_4_2,4_2,4144,AzDPSwSqB7eEN85eR,1030,"(4, 64)"
diner neon clock,,White,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,White,Colorful,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_5_0,5_0,4144,M3sbc37oNno3Y2y4f,1030,"(5, 0)"
diner neon clock,,White,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,White,Blue,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_5_1,5_1,4144,ySXL4ENG8PXbDfYFv,1030,"(5, 32)"
diner neon clock,,White,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,White,Black,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_5_2,5_2,4144,rmTkAf4Cy4wq7CDfC,1030,"(5, 64)"
diner neon clock,,Purple,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Purple,Colorful,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_6_0,6_0,4144,4iiYR67YwbL2FXriM,1030,"(6, 0)"
diner neon clock,,Purple,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Purple,Blue,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_6_1,6_1,4144,JWQaihPLMCkpumxRY,1030,"(6, 32)"
diner neon clock,,Purple,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1500,375,Purple,Black,1400.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,shop,restaurant,diner,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_6_2,6_2,4144,kuTAXNY67mHKkt8vf,1030,"(6, 64)"
double-sided wall clock,,Black,Frame,,,No,No,No,,,,1000.0,1100,275,Black,White,990.0,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,facility,city life,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_0_0,0_0,4133,DwQN4SEyH4mrmE5GL,1025,"(0, 0)"
double-sided wall clock,,White,Frame,,,No,No,No,,,,1000.0,1100,275,White,White,990.0,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,facility,city life,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_1_0,1_0,4133,i7Bfrh7N29irz5Yc9,1025,"(1, 0)"
double-sided wall clock,,Silver,Frame,,,No,No,No,,,,1000.0,1100,275,Gray,White,990.0,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,facility,city life,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_2_0,2_0,4133,dbiAnWZE7xaHiz4uh,1025,"(2, 0)"
double-sided wall clock,,Green,Frame,,,No,No,No,,,,1000.0,1100,275,Aqua,White,990.0,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,facility,city life,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_3_0,3_0,4133,sF9NAuPLLFhneX3Kz,1025,"(3, 0)"
double-sided wall clock,,Red,Frame,,,No,No,No,,,,1000.0,1100,275,Red,Black,990.0,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,facility,city life,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_4_0,4_0,4133,JwANNqWup9x6yPLkM,1025,"(4, 0)"
double-sided wall clock,,Yellow,Frame,,,No,No,No,,,,1000.0,1100,275,Yellow,Red,990.0,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,facility,city life,,,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_5_0,5_0,4133,6zNYbfhoA4T2hv3TT,1025,"(5, 0)"
dreamy wall rack,,Pink,Color,,,No,No,No,,,,1000.0,2900,725,Pink,Purple,2600.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,fancy,child's room,dreamy,,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_0_0,0_0,13343,Cj6WbquPkDT6YiP5r,341F,"(0, 0)"
dreamy wall rack,,Blue,Color,,,No,No,No,,,,1000.0,2900,725,Aqua,Blue,2600.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,fancy,child's room,dreamy,,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_1_0,1_0,13343,RaBjjxM4jEy55HAJg,341F,"(1, 0)"
dreamy wall rack,,Green,Color,,,No,No,No,,,,1000.0,2900,725,Green,Yellow,2600.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,fancy,child's room,dreamy,,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_2_0,2_0,13343,dKuvLg6N9ZWv5K7Wt,341F,"(2, 0)"
dreamy wall rack,,Yellow,Color,,,No,No,No,,,,1000.0,2900,725,Yellow,Orange,2600.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,fancy,child's room,dreamy,,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_3_0,3_0,13343,9ZGEniQSgdddCc2L4,341F,"(3, 0)"
dreamy wall rack,,White,Color,,,No,No,No,,,,1000.0,2900,725,White,Colorful,2600.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,fancy,child's room,dreamy,,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_4_0,4_0,13343,LQdXPoQMtw9DEfuer,341F,"(4, 0)"
dreamy wall rack,,Black,Color,,,No,No,No,,,,1000.0,2900,725,Black,Purple,2600.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,fancy,child's room,dreamy,,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_5_0,5_0,13343,i5x5fgv9qTGuBRWEA,341F,"(5, 0)"
dried-flower garland,,Orange,Color,,,No,No,No,,,,1000.0,950,237,Beige,Yellow,860.0,Poki,2x1,Nook's Cranny; HHP Office,,,,103,living room,,,,,No,Plants,No,No lighting,No,For sale,2.0.0,Yes,FtrDriedflowerWall_Remake_0_0,0_0,13587,nqi8PwewPBbcNssXN,3513,"(0, 0)"
