Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
bathrobe,,,Blue,No,720,180.0,51,Aqua,Aqua,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Simple,Elegant,comfy,5,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBathrobes2,65,7818,XY5ESy5YS2XvYXPYa,1E8A
bathrobe,,,Purple,No,720,180.0,51,Purple,Purple,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Simple,Elegant,comfy,6,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBathrobes4,65,7820,6z4GYHuFH3sZinmww,1E8C
bathrobe,,,Brown,No,720,180.0,51,Brown,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Simple,Elegant,comfy,7,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBathrobes6,65,7822,98b39TTftthoRbnsR,1E8E
bear costume,,,Brown,No,1700,425.0,51,Brown,Beige,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Winter,,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBear0,163,3417,hjNai4dfzoqt6oX2m,0D59
bear costume,,,Black,No,1700,425.0,51,Black,Beige,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Winter,,Free,Free,Cute,Cute,fairy tale; party; theatrical,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBear1,163,9628,tbpLhy27tD3AQPYCD,259C
bear costume,,,Pink,No,1700,425.0,51,Pink,Beige,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Winter,,Free,Free,Cute,Cute,fairy tale; party; theatrical,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBear2,163,9629,mB4TGMowDroYHofZt,259D
bear costume,,,Blue,No,1700,425.0,51,Aqua,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Winter,,Free,Free,Cute,Cute,fairy tale; party; theatrical,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBear3,163,9630,rs5SZ3Qh4gxjafnSM,259E
bekasab robe,,,Red,No,2520,630.0,51,Red,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Gorgeous,Elegant,everyday; formal,1,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLUzbek0,1157,10906,Q34fhddd9EffXaHvS,2A9A
bekasab robe,,,Camel,No,2520,630.0,51,Orange,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Gorgeous,Elegant,everyday; formal,2,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLUzbek2,1157,11996,eq8oNByquPyya2TuN,2EDC
bekasab robe,,,Blue,No,2520,630.0,51,Aqua,Blue,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Gorgeous,Elegant,everyday; formal,3,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLUzbek1,1157,11995,qPLZ3iuMRK7o5CnWK,2EDB
bekasab robe,,,Purple,No,2520,630.0,51,Purple,Pink,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Gorgeous,Elegant,everyday; formal,4,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLUzbek3,1157,11997,36BRJXGD3tMyAmc2g,2EDD
belted dotted dress,,,Pink,No,2000,500.0,51,Pink,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Cute,Simple,fairy tale; party; vacation,1,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHPolkadot1,41,8866,aoGyqkZ4sz3rm5W9h,22A2
belted dotted dress,,,Yellow,No,2000,500.0,51,Yellow,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Cute,Simple,fairy tale; party; vacation,2,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHPolkadot2,41,8867,bkwKdTiDoub9FjgBg,22A3
belted dotted dress,,,Green,No,2000,500.0,51,Green,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Cute,Simple,fairy tale; party; vacation,3,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHPolkadot3,41,8868,ABXLKuYheFcunS3pk,22A4
belted dotted dress,,,Light blue,No,2000,500.0,51,Aqua,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Cute,Simple,fairy tale; party; vacation,4,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHPolkadot0,41,3054,PwiZ9vT4c8kDb3F83,0BEE
bingata dress,,,,No,2520,630.0,51,Yellow,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Gorgeous,theatrical,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLBingata0,1159,10908,XfmN6jSCvgu5jd6Y6,2A9C
blossom dress,,,Pink,No,1500,375.0,51,Pink,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,everyday; fairy tale,1,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHFlower0,45,3069,GqYyjv48SGxMn4GuZ,0BFD
blossom dress,,,Yellow,No,1500,375.0,51,Yellow,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,everyday; fairy tale,2,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHFlower2,45,8807,uSPwJQvogSRpTTviE,2267
blossom dress,,,Green,No,1500,375.0,51,Green,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,everyday; fairy tale,3,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHFlower3,45,8808,5wRSMJBtc72WxCajX,2268
blossom dress,,,Blue,No,1500,375.0,51,Aqua,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,everyday; fairy tale,4,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHFlower1,45,8806,htYweYAfTJ9GJrQzZ,2266
blossom dress,,,Purple,No,1500,375.0,51,Purple,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,everyday; fairy tale,5,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHFlower4,45,8809,EZHMvPc53oJhSGAtT,2269
blossoming kimono,,,Pink,No,3220,805.0,51,Pink,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Cute,formal; party,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLUme0,188,3572,2DCsWtgzNsYcGh56w,0DF4
blossoming kimono,,,Green tea,No,3220,805.0,51,Green,Green,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Cute,formal; party,2,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLUme1,188,8980,JpsCXspD9GyZr2CHg,2314
boa parka,,,Gray,No,1800,450.0,51,Gray,Gray,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Simple,Cute,everyday; outdoorsy; comfy,1,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLBore2,470,7982,uqCRPjmFqdAciwCS7,1F2E
boa parka,,,Pink,No,1800,450.0,51,Pink,Pink,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Simple,Cute,everyday; outdoorsy; comfy,2,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLBore3,470,7983,ockTRKCSKitWDMQnK,1F2F
boa parka,,,Mint,No,1800,450.0,51,Green,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Simple,Cute,everyday; outdoorsy; comfy,3,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLBore0,470,4604,q4LZzkARHi5RcyS2z,11FC
boa parka,,,Purple,No,1800,450.0,51,Purple,Purple,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Simple,Cute,everyday; outdoorsy; comfy,4,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLBore1,470,7981,Ykh2csg5jNzWWNKXs,1F2D
Bohemian tunic dress,,,Navy blue,No,1900,475.0,51,Gray,Blue,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Elegant,Cute,everyday; comfy; vacation,1,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBohemian1,348,8593,fNqA8hLL4ASq32SAM,2191
Bohemian tunic dress,,,Red,No,1900,475.0,51,Beige,Red,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Elegant,Cute,everyday; comfy; vacation,2,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBohemian0,348,4409,RCDLSmXjZZgrYgbzN,1139
Bohemian tunic dress,,,Green,No,1900,475.0,51,Beige,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Elegant,Cute,everyday; comfy; vacation,3,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBohemian2,348,8594,sGh95yCJkzDWrSTTW,2192
bold muumuu,,,Pink,No,1600,400.0,51,Pink,Aqua,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Active,Gorgeous,comfy; vacation,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNPolynesia1,1019,8604,6QhkL2fSo3kgqeGvG,219C
bold muumuu,,,Navy blue,No,1600,400.0,51,Blue,Red,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Active,Gorgeous,comfy; vacation,2,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNPolynesia0,1019,8190,3XZaJAkpmWQCriPfT,1FFE
bolero coat,,,Pink,No,2080,520.0,51,Pink,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Cute,Cute,everyday; fairy tale; comfy,1,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBolerocoat0,313,4334,NJHcQoiKTqwiKp8nQ,10EE
bolero coat,,,Yellow,No,2080,520.0,51,Yellow,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Cute,Cute,everyday; fairy tale; comfy,2,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBolerocoat1,313,8441,ZfjpHYHKLozqxZ7qA,20F9
bolero coat,,,Green,No,2080,520.0,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Cute,Cute,everyday; fairy tale; comfy,3,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBolerocoat3,313,8443,dKjjbBaEyMjzZADyr,20FB
bolero coat,,,Blue,No,2080,520.0,51,Aqua,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Cute,Cute,everyday; fairy tale; comfy,4,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBolerocoat2,313,8442,NMPcsF6BSya9oqGeM,20FA
bone costume,,,,No,1280,320.0,51,Black,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,fairy tale; goth,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBoneWhite,200,3609,GQXHPDBvGeC7ud3RM,0E19
box-skirt uniform,,,Gray,No,2300,575.0,51,Gray,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Elegant,everyday; formal,1,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLJumperskirtuniform4,216,7575,idv2BMcA23w3GaDLy,1D97
box-skirt uniform,,,Black,No,2300,575.0,51,Black,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Elegant,everyday; formal,2,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLJumperskirtuniform1,216,7572,dwDSeGqzshrAJdhkG,1D94
box-skirt uniform,,,Red,No,2300,575.0,51,Red,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Elegant,everyday; formal,3,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLJumperskirtuniform5,216,7576,Hv5cpPpWqCwqgYvYw,1D98
box-skirt uniform,,,Green,No,2300,575.0,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Elegant,everyday; formal,4,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLJumperskirtuniform3,216,7574,2jQPzXpkeZmMxvx9w,1D96
box-skirt uniform,,,Light blue,No,2300,575.0,51,Aqua,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Elegant,everyday; formal,5,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLJumperskirtuniform2,216,7573,KNF9iwH9ngDTqnKk4,1D95
box-skirt uniform,,,Navy blue,No,2300,575.0,51,Blue,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Elegant,everyday; formal,6,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLJumperskirtuniform0,216,3662,3CFkchA3Zfxz9DnWs,0E4E
box-skirt uniform,,,Brown,No,2300,575.0,51,Brown,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Elegant,everyday; formal,7,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLJumperskirtuniform6,216,7577,CsvFf2cCyMhyPFqw5,1D99
bubble-skirt party dress,,,Red,No,2500,625.0,51,Red,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Cute,Gorgeous,party; theatrical,1,Yes,Balloon,N,For sale,1.9.0,Yes,TopsTexOnepieceBalloonNBubble7,278,7898,bgdzEm2gnaxaLcg2w,1EDA
bubble-skirt party dress,,,Pink,No,2500,625.0,51,Pink,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Cute,Gorgeous,party; theatrical,2,Yes,Balloon,N,For sale,1.9.0,Yes,TopsTexOnepieceBalloonNBubble0,278,4264,agJbh38EWokmNbPgf,10A8
bubble-skirt party dress,,,Orange,No,2500,625.0,51,Orange,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Cute,Gorgeous,party; theatrical,3,Yes,Balloon,N,For sale,1.9.0,Yes,TopsTexOnepieceBalloonNBubble6,278,7897,riHhent3vQqegbgWk,1ED9
bubble-skirt party dress,,,Yellow,No,2500,625.0,51,Yellow,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Cute,Gorgeous,party; theatrical,4,Yes,Balloon,N,For sale,1.9.0,Yes,TopsTexOnepieceBalloonNBubble5,278,7896,tg76ovWWJtRgGHAc8,1ED8
bubble-skirt party dress,,,Green,No,2500,625.0,51,Green,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Cute,Gorgeous,party; theatrical,5,Yes,Balloon,N,For sale,1.9.0,Yes,TopsTexOnepieceBalloonNBubble4,278,7895,XXqS6gMTkwvt29PLQ,1ED7
bubble-skirt party dress,,,Light blue,No,2500,625.0,51,Aqua,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Cute,Gorgeous,party; theatrical,6,Yes,Balloon,N,For sale,1.9.0,Yes,TopsTexOnepieceBalloonNBubble3,278,7894,7KAdP2tCycDcCBQdR,1ED6
bubble-skirt party dress,,,Blue,No,2500,625.0,51,Blue,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Cute,Gorgeous,party; theatrical,7,Yes,Balloon,N,For sale,1.9.0,Yes,TopsTexOnepieceBalloonNBubble2,278,7893,gkpvRugnC3Cv2mNXE,1ED5
bubble-skirt party dress,,,Purple,No,2500,625.0,51,Purple,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Cute,Gorgeous,party; theatrical,8,Yes,Balloon,N,For sale,1.9.0,Yes,TopsTexOnepieceBalloonNBubble1,278,7892,XidtQ7qicf2oQy38x,1ED4
bunny dress,,,White,No,1800,450.0,51,White,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Free,Free,Cute,Cute,fairy tale; party,1,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLRabbit2,61,9623,7xzu4Ys5ayDMh3QkL,2597
bunny dress,,,Pink,No,1800,450.0,51,Pink,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Free,Free,Cute,Cute,fairy tale; party,2,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLRabbit0,61,3146,KQ5QsgF3P2WxrTvhB,0C4A
bunny dress,,,Yellow,No,1800,450.0,51,Yellow,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Free,Free,Cute,Cute,fairy tale; party,3,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLRabbit1,61,9622,p22BcWCbkCwbKfdGf,2596
butterfly visiting kimono,,,Black,No,2660,665.0,51,Black,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Cute,formal; party,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLButterfly0,914,6025,2tXmnh6dsLpeXXzTz,1789
butterfly visiting kimono,,,Indigo blue,No,2660,665.0,51,Blue,Green,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Cute,formal; party,2,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLButterfly1,914,9002,Q4NnC2ukrEWQ8shqY,232A
butterfly visiting kimono,,,Fuchsia,No,2660,665.0,51,Purple,Aqua,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Cute,formal; party,3,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLButterfly2,914,9003,ZhwvywiRTTBSkzFng,232B
café-uniform dress,,,Pink,No,1600,400.0,51,Pink,White,1x1,,,Able Sisters,,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; work,1,Yes,A-line,H,For sale,2.0.0,Yes,TopsTexOnepieceAlineHCafecute0,1446,14751,XPsFZ5EuYK5YQ6CmA,399F
café-uniform dress,,,Orange,No,1600,400.0,51,Orange,White,1x1,,,Able Sisters,,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; work,2,Yes,A-line,H,For sale,2.0.0,Yes,TopsTexOnepieceAlineHCafecute2,1446,14946,w5bdfw737CSQjafQ5,3A62
café-uniform dress,,,Green,No,1600,400.0,51,Green,White,1x1,,,Able Sisters,,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; work,3,Yes,A-line,H,For sale,2.0.0,Yes,TopsTexOnepieceAlineHCafecute3,1446,14947,oTdTpj9G6PMFkNcaL,3A63
café-uniform dress,,,Light blue,No,1600,400.0,51,Aqua,White,1x1,,,Able Sisters,,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; work,4,Yes,A-line,H,For sale,2.0.0,Yes,TopsTexOnepieceAlineHCafecute1,1446,14945,dADqGhaRAwjD65L2c,3A61
casual chic dress,,,Pink,No,2400,600.0,51,Pink,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Womanly,Womanly,Elegant,Simple,everyday; comfy; vacation,1,Yes,A-long,H,For sale,1.0.0,Yes,TopsTexOnepieceAlongHCachecoeur2,462,8599,qrDjNj9z9tsBBkFDy,2197
casual chic dress,,,Yellow,No,2400,600.0,51,Yellow,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Womanly,Womanly,Elegant,Simple,everyday; comfy; vacation,2,Yes,A-long,H,For sale,1.0.0,Yes,TopsTexOnepieceAlongHCachecoeur0,462,4596,HxJuZMqqfqwZ3yQ6g,11F4
casual chic dress,,,Green,No,2400,600.0,51,Green,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,Summer,Womanly,Womanly,Elegant,Simple,everyday; comfy; vacation,3,Yes,A-long,H,For sale,1.0.0,Yes,TopsTexOnepieceAlongHCachecoeur3,462,8600,D7RAkYz7aTCKeQKY3,2198
casual chic dress,,,Light blue,No,2400,600.0,51,Aqua,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Womanly,Womanly,Elegant,Simple,everyday; comfy; vacation,4,Yes,A-long,H,For sale,1.0.0,Yes,TopsTexOnepieceAlongHCachecoeur1,462,8598,MaT29CPxJiqDQnewm,2196
casual chic dress,,,Navy blue,No,2400,600.0,51,Blue,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Womanly,Womanly,Elegant,Simple,everyday; comfy; vacation,5,Yes,A-long,H,For sale,1.0.0,Yes,TopsTexOnepieceAlongHCachecoeur4,462,8601,FqAuiLYPXsMEPxaFk,2199
casual chic dress,,,Purple,No,2400,600.0,51,Purple,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Womanly,Womanly,Elegant,Simple,everyday; comfy; vacation,6,Yes,A-long,H,For sale,1.0.0,Yes,TopsTexOnepieceAlongHCachecoeur5,462,8602,PtZiAPuN3NRFLLWgY,219A
casual kimono,,,Green,No,2000,500.0,51,Green,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,,Manly,Manly,Cool,Simple,everyday,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLKinagashi2,318,9216,HT8Lu48j3m8shvz4B,2400
casual kimono,,,Aqua,No,2000,500.0,51,Aqua,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,,Manly,Manly,Cool,Simple,everyday,2,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLKinagashi1,318,9215,jwC9dmFJnsmbkdse7,23FF
casual kimono,,,Dark blue,No,2000,500.0,51,Blue,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,,Manly,Manly,Cool,Simple,everyday,3,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLKinagashi0,318,4342,PKmcxZDiorL3Rz83t,10F6
casual kimono,,,Mustard,No,2000,500.0,51,Brown,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,,Manly,Manly,Cool,Simple,everyday,4,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLKinagashi3,318,9217,GPp5hBycht292wA9z,2401
cat dress,,,White,No,1800,450.0,51,White,Blue,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLCat2,67,9625,6sgrrCZPeuRbSExnR,2599
cat dress,,,Navy blue,No,1800,450.0,51,Blue,Yellow,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,,Free,Free,Cute,Cute,fairy tale; party; theatrical,2,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLCat0,67,3167,rvt2Jdk4KsCn66uay,0C5F
cat dress,,,Brown,No,1800,450.0,51,Brown,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,,Free,Free,Cute,Cute,fairy tale; party; theatrical,3,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLCat1,67,9624,qcN4eke6XEupE2z4N,2598
caterpillar costume,,,Green,No,1700,425.0,51,Green,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Cute,Cute,fairy tale; party,1,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNCaterpillar0,450,4577,CyRDpLxsHJhPCBJwB,11E1
caterpillar costume,,,Yellow,No,1700,425.0,51,Yellow,Orange,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Cute,Cute,fairy tale; party,2,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNCaterpillar1,450,9638,nb9JAkDG3E7GLqw3T,25A6
