Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Cyrus Customize Price,Buy,Sell,HHA Base Points,HHA Concept 1,HHA Concept 2,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Season/Event,Season/Event Exclusive,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
Anicotti's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlMus10_Remake_2_0,2_0,6598,fJjPwnjhEtbq6TLbF,19C6,"(2, 0)"
Anicotti's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlMus10_Remake_3_0,3_0,6598,snM8DERwy8KbBfDim,19C6,"(3, 0)"
Anicotti's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlMus10_Remake_4_0,4_0,6598,CeubHxuKNkE68GE6o,19C6,"(4, 0)"
Anicotti's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlMus10_Remake_5_0,5_0,6598,mW6sK64jC4JrsL7G6,19C6,"(5, 0)"
Anicotti's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlMus10_Remake_6_0,6_0,6598,ziAFXw7ajBxHRa7Rz,19C6,"(6, 0)"
Anicotti's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlMus10_Remake_7_0,7_0,6598,2e9cBNbAZberuRhhq,19C6,"(7, 0)"
Ankha's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat19_Remake_0_0,0_0,6766,wanh7QBD9ojePXr6R,1A6E,"(0, 0)"
Ankha's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat19_Remake_1_0,1_0,6766,GKkHYKcpiyZogTHYC,1A6E,"(1, 0)"
Ankha's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat19_Remake_2_0,2_0,6766,NdF6fg5wkKNDiuHsL,1A6E,"(2, 0)"
Ankha's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat19_Remake_3_0,3_0,6766,LGvwo6yozovC7HC5N,1A6E,"(3, 0)"
Ankha's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat19_Remake_4_0,4_0,6766,t9RkHQJXEkmTnGM2q,1A6E,"(4, 0)"
Ankha's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat19_Remake_5_0,5_0,6766,nEkzNwCh9msXGjEA3,1A6E,"(5, 0)"
Ankha's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat19_Remake_6_0,6_0,6766,2uYMkqXxWNRJ3qYD5,1A6E,"(6, 0)"
Ankha's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat19_Remake_7_0,7_0,6766,idFMJJzvBJEoeH2v7,1A6E,"(7, 0)"
Annalisa's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt08_Remake_0_0,0_0,6765,QdJTerAbMDgHtmpSo,1A6D,"(0, 0)"
Annalisa's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt08_Remake_1_0,1_0,6765,HoGz4y43TrZKfMrHu,1A6D,"(1, 0)"
Annalisa's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt08_Remake_2_0,2_0,6765,jm6hDnMdpN7e37X6S,1A6D,"(2, 0)"
Annalisa's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt08_Remake_3_0,3_0,6765,XJQJYkQQJjYpgtx4o,1A6D,"(3, 0)"
Annalisa's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt08_Remake_4_0,4_0,6765,aeBErddM9fTSvyucb,1A6D,"(4, 0)"
Annalisa's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt08_Remake_5_0,5_0,6765,dJzbQ65YZ6YShThfM,1A6D,"(5, 0)"
Annalisa's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt08_Remake_6_0,6_0,6765,MCpzohBCPSmtqYbg3,1A6D,"(6, 0)"
Annalisa's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt08_Remake_7_0,7_0,6765,wZGfhzFwC7KCp9B45,1A6D,"(7, 0)"
Annalise's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Purple,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHrs09_Remake_0_0,0_0,6548,Aj5vy8sBd4MG69QQo,1994,"(0, 0)"
Annalise's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Purple,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHrs09_Remake_1_0,1_0,6548,hNZmfa8WtR2Rp8wo4,1994,"(1, 0)"
Annalise's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Purple,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHrs09_Remake_2_0,2_0,6548,cWoWqzC2d6z742vWJ,1994,"(2, 0)"
Annalise's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Purple,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHrs09_Remake_3_0,3_0,6548,84oTpLos535gMB8RC,1994,"(3, 0)"
Annalise's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Purple,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHrs09_Remake_4_0,4_0,6548,zuAtHjtTWFd4Z8KvN,1994,"(4, 0)"
Annalise's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Purple,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHrs09_Remake_5_0,5_0,6548,utaXJakd3mamtPiEP,1994,"(5, 0)"
Annalise's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Purple,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHrs09_Remake_6_0,6_0,6548,ZJtHqtNktREQ84eLq,1994,"(6, 0)"
Annalise's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Purple,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHrs09_Remake_7_0,7_0,6548,vodAcZt6Hb9tXj8mr,1994,"(7, 0)"
Antonio's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt01_Remake_0_0,0_0,6537,whr8GRsLLoRddENk5,1989,"(0, 0)"
Antonio's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt01_Remake_1_0,1_0,6537,hz6hZwM5wv3PPJ4KN,1989,"(1, 0)"
Antonio's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt01_Remake_2_0,2_0,6537,FPKtsaZQsBLbFL7qe,1989,"(2, 0)"
Antonio's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt01_Remake_3_0,3_0,6537,xTM2HGHEvo5EQqaQA,1989,"(3, 0)"
Antonio's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt01_Remake_4_0,4_0,6537,SGYXbiqm8PezjKJtY,1989,"(4, 0)"
Antonio's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt01_Remake_5_0,5_0,6537,PukLE6dhKeipyhids,1989,"(5, 0)"
Antonio's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt01_Remake_6_0,6_0,6537,F4dkCqkzeqwWqcFEz,1989,"(6, 0)"
Antonio's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlAnt01_Remake_7_0,7_0,6537,PazxoRmz5ZX7EoF4x,1989,"(7, 0)"
Apollo's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,White,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr00_Remake_0_0,0_0,6620,axikJmFQgsY2bybAw,19DC,"(0, 0)"
Apollo's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,White,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr00_Remake_1_0,1_0,6620,io3yFFMQzuNoXKfgF,19DC,"(1, 0)"
Apollo's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,White,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr00_Remake_2_0,2_0,6620,rqKpBFXhWRXqxNRtP,19DC,"(2, 0)"
Apollo's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,White,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr00_Remake_3_0,3_0,6620,MeEc6rGRxNKAr59Xm,19DC,"(3, 0)"
Apollo's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,White,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr00_Remake_4_0,4_0,6620,KZSgMKEwRuinXo5qz,19DC,"(4, 0)"
Apollo's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,White,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr00_Remake_5_0,5_0,6620,g5NSkE4H7Y3a2R6is,19DC,"(5, 0)"
Apollo's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,White,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr00_Remake_6_0,6_0,6620,BiZSwDbaGge8Dosjv,19DC,"(6, 0)"
Apollo's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,White,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr00_Remake_7_0,7_0,6620,TrdAnPHLfSiqPikTN,19DC,"(7, 0)"
Apple's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHam01_Remake_0_0,0_0,6522,7yfYWZeQ93ET7uuRv,197A,"(0, 0)"
Apple's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHam01_Remake_1_0,1_0,6522,Aq5Zcmz9RXnrGyq8y,197A,"(1, 0)"
Apple's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHam01_Remake_2_0,2_0,6522,QbFESKGeTrppWPuoF,197A,"(2, 0)"
Apple's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHam01_Remake_3_0,3_0,6522,nMes82y4yacY2X7dq,197A,"(3, 0)"
Apple's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHam01_Remake_4_0,4_0,6522,g68G3bhTBYJLEGFAE,197A,"(4, 0)"
Apple's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHam01_Remake_5_0,5_0,6522,mG9MCwuAcDqNicRhu,197A,"(5, 0)"
Apple's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHam01_Remake_6_0,6_0,6522,5CqfZFb23ECHZouBM,197A,"(6, 0)"
Apple's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlHam01_Remake_7_0,7_0,6522,HFWLQ295tqYfguNYm,197A,"(7, 0)"
Astrid's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlKgr05_Remake_0_0,0_0,6567,ESu425ZBbfPZJzJcC,19A7,"(0, 0)"
Astrid's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlKgr05_Remake_1_0,1_0,6567,5eestKZNcjMdKsaP6,19A7,"(1, 0)"
Astrid's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlKgr05_Remake_2_0,2_0,6567,iWZfm2vMvzqrZgBFk,19A7,"(2, 0)"
Astrid's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlKgr05_Remake_3_0,3_0,6567,Abxw6HaPp3NqCJfg5,19A7,"(3, 0)"
Astrid's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlKgr05_Remake_4_0,4_0,6567,kBHrRC73ZL4PFrd8W,19A7,"(4, 0)"
Astrid's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlKgr05_Remake_5_0,5_0,6567,vyXn75XBqyDdvYFoj,19A7,"(5, 0)"
Astrid's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlKgr05_Remake_6_0,6_0,6567,PDNRmzwZAT785ukC2,19A7,"(6, 0)"
Astrid's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlKgr05_Remake_7_0,7_0,6567,zHfQBjywxHjxtrQDt,19A7,"(7, 0)"
Audie's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlWol12_Remake_0_0,0_0,6994,ZqocuXSDskeRzDHMi,1B52,"(0, 0)"
Audie's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlWol12_Remake_1_0,1_0,6994,RrnGo3gfu7eyaktTc,1B52,"(1, 0)"
Audie's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlWol12_Remake_2_0,2_0,6994,s8j6ZiiNPT462jZrp,1B52,"(2, 0)"
Audie's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlWol12_Remake_3_0,3_0,6994,7Q6oEPwTnjBt8tsvN,1B52,"(3, 0)"
Audie's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlWol12_Remake_4_0,4_0,6994,tjiJKBQiiyATdfgpt,1B52,"(4, 0)"
Audie's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlWol12_Remake_5_0,5_0,6994,fBy6LCZHbk87J37YH,1B52,"(5, 0)"
Audie's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlWol12_Remake_6_0,6_0,6994,oicNGt6DaiDzBQi2D,1B52,"(6, 0)"
Audie's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Red,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlWol12_Remake_7_0,7_0,6994,Gb5djTj8QJy6vfxpn,1B52,"(7, 0)"
Aurora's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn00_Remake_0_0,0_0,6630,H9JJ9yx4pZCN4eZWE,19E6,"(0, 0)"
Aurora's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn00_Remake_1_0,1_0,6630,WegDrn9ccgKeDRyDF,19E6,"(1, 0)"
Aurora's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn00_Remake_2_0,2_0,6630,C2uunfqQYThyDumn6,19E6,"(2, 0)"
Aurora's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn00_Remake_3_0,3_0,6630,McD2fpJDnzrpaTNbN,19E6,"(3, 0)"
Aurora's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn00_Remake_4_0,4_0,6630,vy2tYyg9tz6Gntvgj,19E6,"(4, 0)"
Aurora's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn00_Remake_5_0,5_0,6630,fSEGz9XYuvy5mQ2gT,19E6,"(5, 0)"
Aurora's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn00_Remake_6_0,6_0,6630,WZ4RgZkB5yq3f5iA7,19E6,"(6, 0)"
Aurora's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Black,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn00_Remake_7_0,7_0,6630,MPkfwPRakjKrMnqQu,19E6,"(7, 0)"
Ava's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlChn05_Remake_0_0,0_0,6789,M2wuwD3ZwZAwsyzYD,1A85,"(0, 0)"
Ava's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlChn05_Remake_1_0,1_0,6789,9u8AjurgiQ2PBCWhX,1A85,"(1, 0)"
Ava's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlChn05_Remake_2_0,2_0,6789,jib4h5RLL4p9bKNAZ,1A85,"(2, 0)"
Ava's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlChn05_Remake_3_0,3_0,6789,4P7NemLAXyvxi8om4,1A85,"(3, 0)"
Ava's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlChn05_Remake_4_0,4_0,6789,tdGZ2qAZaJ6ZNua8Y,1A85,"(4, 0)"
Ava's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlChn05_Remake_5_0,5_0,6789,vk32RY8LnH4nD8MW3,1A85,"(5, 0)"
Ava's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlChn05_Remake_6_0,6_0,6789,iQQ7XJSQRZeAFhSYv,1A85,"(6, 0)"
Ava's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Beige,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlChn05_Remake_7_0,7_0,6789,HDSrip9aiKuEapump,1A85,"(7, 0)"
Avery's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Gray,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr05_Remake_0_0,0_0,6624,A9vMmJuzRBaEEvuj4,19E0,"(0, 0)"
Avery's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Gray,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr05_Remake_1_0,1_0,6624,LkX7BBdJnFvnru6Pg,19E0,"(1, 0)"
Avery's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Gray,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr05_Remake_2_0,2_0,6624,qGroErBWQnfDz9D5h,19E0,"(2, 0)"
Avery's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Gray,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr05_Remake_3_0,3_0,6624,pZXM9we7YTf26Nj5T,19E0,"(3, 0)"
Avery's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Gray,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr05_Remake_4_0,4_0,6624,Pos2bHi7HQCyWFGze,19E0,"(4, 0)"
Avery's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Gray,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr05_Remake_5_0,5_0,6624,frHWSDcXmDBtExZZy,19E0,"(5, 0)"
Avery's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Gray,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr05_Remake_6_0,6_0,6624,vWwx6sqFLoHLQXo27,19E0,"(6, 0)"
Avery's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Gray,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPbr05_Remake_7_0,7_0,6624,99PRugBLNb5JerCX7,19E0,"(7, 0)"
Axel's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp06_Remake_0_0,0_0,6479,M4vEjWAhc3TNaMz4Q,194F,"(0, 0)"
Axel's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp06_Remake_1_0,1_0,6479,sEFbcFc9teZro7mHf,194F,"(1, 0)"
Axel's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp06_Remake_2_0,2_0,6479,twfNECr4uuQv2pLqZ,194F,"(2, 0)"
Axel's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp06_Remake_3_0,3_0,6479,rtcHYuuMBCofzCaTf,194F,"(3, 0)"
Axel's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp06_Remake_4_0,4_0,6479,E97TTX7fBz2kPuoWZ,194F,"(4, 0)"
Axel's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp06_Remake_5_0,5_0,6479,WTxFLTr9BsmGHGQk7,194F,"(5, 0)"
